S No.,Year,State,Industry,num_of_s,Last Update
414,2022,Himachal Pradesh,Professional & Commercial Services,3,25-09-2022 04:00:02
415,2022,Himachal Pradesh,Real Estate,1,25-09-2022 04:00:02
416,2022,Himachal Pradesh,Security Solutions,1,25-09-2022 04:00:02
417,2022,Himachal Pradesh,Social Impact,1,25-09-2022 04:00:02
418,2022,Himachal Pradesh,Technology Hardware,1,25-09-2022 04:00:02
419,2022,Himachal Pradesh,Textiles & Apparel,1,25-09-2022 04:00:02
420,2022,Himachal Pradesh,Travel & Tourism,3,25-09-2022 04:00:02
421,2022,Jammu and Kashmir,Agriculture,9,25-09-2022 04:00:02
422,2022,Jammu and Kashmir,AR VR (Augmented + Virtual Reality),1,25-09-2022 04:00:02
423,2022,Jammu and Kashmir,Architecture Interior Design,1,25-09-2022 04:00:02
424,2022,Jammu and Kashmir,Automotive,2,25-09-2022 04:00:02
425,2022,Jammu and Kashmir,Biotechnology,1,25-09-2022 04:00:02
426,2022,Jammu and Kashmir,Construction,36,25-09-2022 04:00:02
427,2022,Jammu and Kashmir,Design,1,25-09-2022 04:00:02
428,2022,Jammu and Kashmir,Education,4,25-09-2022 04:00:02
429,2022,Jammu and Kashmir,Enterprise Software,1,25-09-2022 04:00:02
430,2022,Jammu and Kashmir,Events,1,25-09-2022 04:00:02
431,2022,Jammu and Kashmir,Food & Beverages,3,25-09-2022 04:00:02
432,2022,Jammu and Kashmir,Green Technology,1,25-09-2022 04:00:02
433,2022,Jammu and Kashmir,Healthcare & Lifesciences,11,25-09-2022 04:00:02
434,2022,Jammu and Kashmir,House-Hold Services,1,25-09-2022 04:00:02
435,2022,Jammu and Kashmir,Human Resources,5,25-09-2022 04:00:02
436,2022,Jammu and Kashmir,IT Services,10,25-09-2022 04:00:02
437,2022,Jammu and Kashmir,Logistics,1,25-09-2022 04:00:02
438,2022,Jammu and Kashmir,Marketing,3,25-09-2022 04:00:02
439,2022,Jammu and Kashmir,Media & Entertainment,3,25-09-2022 04:00:02
440,2022,Jammu and Kashmir,Non- Renewable Energy,4,25-09-2022 04:00:02
441,2022,Jammu and Kashmir,Others,5,25-09-2022 04:00:02
442,2022,Jammu and Kashmir,Professional & Commercial Services,4,25-09-2022 04:00:02
443,2022,Jammu and Kashmir,Renewable Energy,3,25-09-2022 04:00:02
444,2022,Jammu and Kashmir,Retail,1,25-09-2022 04:00:02
445,2022,Jammu and Kashmir,Safety,2,25-09-2022 04:00:02
446,2022,Jammu and Kashmir,Security Solutions,3,25-09-2022 04:00:02
447,2022,Jammu and Kashmir,Technology Hardware,2,25-09-2022 04:00:02
448,2022,Jammu and Kashmir,Telecommunication & Networking,1,25-09-2022 04:00:02
449,2022,Jammu and Kashmir,Textiles & Apparel,1,25-09-2022 04:00:02
450,2022,Jammu and Kashmir,Transportation & Storage,3,25-09-2022 04:00:02
451,2022,Jammu and Kashmir,Travel & Tourism,1,25-09-2022 04:00:02
452,2022,Jammu and Kashmir,Waste Management,2,25-09-2022 04:00:02
453,2022,Jharkhand,Advertising,1,25-09-2022 04:00:02
454,2022,Jharkhand,Agriculture,15,25-09-2022 04:00:02
455,2022,Jharkhand,AI,1,25-09-2022 04:00:02
456,2022,Jharkhand,AR VR (Augmented + Virtual Reality),2,25-09-2022 04:00:02
457,2022,Jharkhand,Architecture Interior Design,1,25-09-2022 04:00:02
458,2022,Jharkhand,Automotive,5,25-09-2022 04:00:02
459,2022,Jharkhand,Chemicals,2,25-09-2022 04:00:02
460,2022,Jharkhand,Construction,13,25-09-2022 04:00:02
461,2022,Jharkhand,Education,15,25-09-2022 04:00:02
462,2022,Jharkhand,Enterprise Software,1,25-09-2022 04:00:02
463,2022,Jharkhand,Finance Technology,4,25-09-2022 04:00:02
464,2022,Jharkhand,Food & Beverages,6,25-09-2022 04:00:02
465,2022,Jharkhand,Green Technology,4,25-09-2022 04:00:02
466,2022,Jharkhand,Healthcare & Lifesciences,9,25-09-2022 04:00:02
467,2022,Jharkhand,House-Hold Services,1,25-09-2022 04:00:02
468,2022,Jharkhand,Human Resources,4,25-09-2022 04:00:02
469,2022,Jharkhand,Indic Language Startups,1,25-09-2022 04:00:02
470,2022,Jharkhand,Internet of Things,1,25-09-2022 04:00:02
471,2022,Jharkhand,IT Services,16,25-09-2022 04:00:02
472,2022,Jharkhand,Logistics,1,25-09-2022 04:00:02
473,2022,Jharkhand,Marketing,1,25-09-2022 04:00:02
474,2022,Jharkhand,Media & Entertainment,2,25-09-2022 04:00:02
475,2022,Jharkhand,Non- Renewable Energy,5,25-09-2022 04:00:02
476,2022,Jharkhand,Other Specialty Retailers,1,25-09-2022 04:00:02
477,2022,Jharkhand,Others,7,25-09-2022 04:00:02
478,2022,Jharkhand,Professional & Commercial Services,7,25-09-2022 04:00:02
479,2022,Jharkhand,Real Estate,1,25-09-2022 04:00:02
480,2022,Jharkhand,Renewable Energy,8,25-09-2022 04:00:02
481,2022,Jharkhand,Retail,4,25-09-2022 04:00:02
482,2022,Jharkhand,Security Solutions,4,25-09-2022 04:00:02
483,2022,Jharkhand,Social Impact,4,25-09-2022 04:00:02
484,2022,Jharkhand,Social Network,2,25-09-2022 04:00:02
485,2022,Jharkhand,Technology Hardware,3,25-09-2022 04:00:02
486,2022,Jharkhand,Telecommunication & Networking,2,25-09-2022 04:00:02
487,2022,Jharkhand,Textiles & Apparel,3,25-09-2022 04:00:02
488,2022,Jharkhand,Transportation & Storage,1,25-09-2022 04:00:02
489,2022,Jharkhand,Travel & Tourism,2,25-09-2022 04:00:02
490,2022,Jharkhand,Waste Management,1,25-09-2022 04:00:02
491,2022,Karnataka,Advertising,12,25-09-2022 04:00:02
492,2022,Karnataka,Aeronautics Aerospace & Defence,40,25-09-2022 04:00:02
493,2022,Karnataka,Agriculture,93,25-09-2022 04:00:02
494,2022,Karnataka,AI,46,25-09-2022 04:00:02
495,2022,Karnataka,Analytics,8,25-09-2022 04:00:02
496,2022,Karnataka,Animation,2,25-09-2022 04:00:02
497,2022,Karnataka,AR VR (Augmented + Virtual Reality),8,25-09-2022 04:00:02
498,2022,Karnataka,Architecture Interior Design,13,25-09-2022 04:00:02
499,2022,Karnataka,Art & Photography,4,25-09-2022 04:00:02
500,2022,Karnataka,Automotive,54,25-09-2022 04:00:02
501,2022,Karnataka,Biotechnology,21,25-09-2022 04:00:02
502,2022,Karnataka,Chemicals,13,25-09-2022 04:00:02
503,2022,Karnataka,Computer Vision,1,25-09-2022 04:00:02
504,2022,Karnataka,Construction,54,25-09-2022 04:00:02
505,2022,Karnataka,Design,7,25-09-2022 04:00:02
506,2022,Karnataka,Education,127,25-09-2022 04:00:02
507,2022,Karnataka,Enterprise Software,43,25-09-2022 04:00:02
508,2022,Karnataka,Events,7,25-09-2022 04:00:02
509,2022,Karnataka,Fashion,19,25-09-2022 04:00:02
510,2022,Karnataka,Finance Technology,87,25-09-2022 04:00:02
511,2022,Karnataka,Food & Beverages,113,25-09-2022 04:00:02
512,2022,Karnataka,Green Technology,41,25-09-2022 04:00:02
513,2022,Karnataka,Healthcare & Lifesciences,179,25-09-2022 04:00:02
514,2022,Karnataka,House-Hold Services,9,25-09-2022 04:00:02
515,2022,Karnataka,Human Resources,33,25-09-2022 04:00:02
516,2022,Karnataka,Indic Language Startups,3,25-09-2022 04:00:02
517,2022,Karnataka,Internet of Things,26,25-09-2022 04:00:02
518,2022,Karnataka,IT Services,230,25-09-2022 04:00:02
519,2022,Karnataka,Logistics,7,25-09-2022 04:00:02
520,2022,Karnataka,Marketing,21,25-09-2022 04:00:02
521,2022,Karnataka,Media & Entertainment,28,25-09-2022 04:00:02
522,2022,Karnataka,Nanotechnology,7,25-09-2022 04:00:02
523,2022,Karnataka,Non- Renewable Energy,13,25-09-2022 04:00:02
524,2022,Karnataka,Other Specialty Retailers,11,25-09-2022 04:00:02
525,2022,Karnataka,Others,63,25-09-2022 04:00:02
526,2022,Karnataka,Pets & Animals,8,25-09-2022 04:00:02
527,2022,Karnataka,Professional & Commercial Services,56,25-09-2022 04:00:02
528,2022,Karnataka,Real Estate,23,25-09-2022 04:00:02
529,2022,Karnataka,Renewable Energy,29,25-09-2022 04:00:02
530,2022,Karnataka,Retail,41,25-09-2022 04:00:02
531,2022,Karnataka,Robotics,9,25-09-2022 04:00:02
532,2022,Karnataka,Safety,5,25-09-2022 04:00:02
533,2022,Karnataka,Security Solutions,15,25-09-2022 04:00:02
534,2022,Karnataka,Social Impact,9,25-09-2022 04:00:02
535,2022,Karnataka,Social Network,18,25-09-2022 04:00:02
536,2022,Karnataka,Sports,8,25-09-2022 04:00:02
537,2022,Karnataka,Technology Hardware,68,25-09-2022 04:00:02
538,2022,Karnataka,Telecommunication & Networking,14,25-09-2022 04:00:02
539,2022,Karnataka,Textiles & Apparel,23,25-09-2022 04:00:02
540,2022,Karnataka,Toys and Games,9,25-09-2022 04:00:02
541,2022,Karnataka,Transportation & Storage,11,25-09-2022 04:00:02
542,2022,Karnataka,Travel & Tourism,19,25-09-2022 04:00:02
543,2022,Karnataka,Waste Management,16,25-09-2022 04:00:02
544,2022,Kerala,Advertising,3,25-09-2022 04:00:02
545,2022,Kerala,Aeronautics Aerospace & Defence,6,25-09-2022 04:00:02
546,2022,Kerala,Agriculture,44,25-09-2022 04:00:02
547,2022,Kerala,AI,12,25-09-2022 04:00:02
548,2022,Kerala,Analytics,9,25-09-2022 04:00:02
549,2022,Kerala,Animation,1,25-09-2022 04:00:02
550,2022,Kerala,AR VR (Augmented + Virtual Reality),1,25-09-2022 04:00:02
551,2022,Kerala,Architecture Interior Design,3,25-09-2022 04:00:02
552,2022,Kerala,Art & Photography,2,25-09-2022 04:00:02
553,2022,Kerala,Automotive,11,25-09-2022 04:00:02
554,2022,Kerala,Biotechnology,2,25-09-2022 04:00:02
555,2022,Kerala,Chemicals,3,25-09-2022 04:00:02
556,2022,Kerala,Computer Vision,1,25-09-2022 04:00:02
557,2022,Kerala,Construction,25,25-09-2022 04:00:02
558,2022,Kerala,Dating Matrimonial,2,25-09-2022 04:00:02
559,2022,Kerala,Design,6,25-09-2022 04:00:02
560,2022,Kerala,Education,83,25-09-2022 04:00:02
561,2022,Kerala,Enterprise Software,13,25-09-2022 04:00:02
562,2022,Kerala,Events,1,25-09-2022 04:00:02
563,2022,Kerala,Fashion,11,25-09-2022 04:00:02
564,2022,Kerala,Finance Technology,22,25-09-2022 04:00:02
565,2022,Kerala,Food & Beverages,43,25-09-2022 04:00:02
566,2022,Kerala,Green Technology,11,25-09-2022 04:00:02
567,2022,Kerala,Healthcare & Lifesciences,72,25-09-2022 04:00:02
568,2022,Kerala,House-Hold Services,8,25-09-2022 04:00:02
569,2022,Kerala,Human Resources,6,25-09-2022 04:00:02
570,2022,Kerala,Indic Language Startups,1,25-09-2022 04:00:02
571,2022,Kerala,Internet of Things,10,25-09-2022 04:00:02
572,2022,Kerala,IT Services,120,25-09-2022 04:00:02
573,2022,Kerala,Logistics,4,25-09-2022 04:00:02
574,2022,Kerala,Marketing,12,25-09-2022 04:00:02
575,2022,Kerala,Media & Entertainment,12,25-09-2022 04:00:02
576,2022,Kerala,Non- Renewable Energy,12,25-09-2022 04:00:02
577,2022,Kerala,Other Specialty Retailers,3,25-09-2022 04:00:02
578,2022,Kerala,Others,32,25-09-2022 04:00:02
579,2022,Kerala,Pets & Animals,3,25-09-2022 04:00:02
580,2022,Kerala,Professional & Commercial Services,27,25-09-2022 04:00:02
581,2022,Kerala,Real Estate,8,25-09-2022 04:00:02
582,2022,Kerala,Renewable Energy,13,25-09-2022 04:00:02
583,2022,Kerala,Retail,19,25-09-2022 04:00:02
584,2022,Kerala,Robotics,5,25-09-2022 04:00:02
585,2022,Kerala,Safety,3,25-09-2022 04:00:02
586,2022,Kerala,Security Solutions,4,25-09-2022 04:00:02
587,2022,Kerala,Social Impact,8,25-09-2022 04:00:02
588,2022,Kerala,Social Network,5,25-09-2022 04:00:02
589,2022,Kerala,Sports,8,25-09-2022 04:00:02
590,2022,Kerala,Technology Hardware,20,25-09-2022 04:00:02
591,2022,Kerala,Telecommunication & Networking,3,25-09-2022 04:00:02
592,2022,Kerala,Textiles & Apparel,4,25-09-2022 04:00:02
593,2022,Kerala,Toys and Games,3,25-09-2022 04:00:02
594,2022,Kerala,Transportation & Storage,3,25-09-2022 04:00:02
595,2022,Kerala,Travel & Tourism,15,25-09-2022 04:00:02
596,2022,Kerala,Waste Management,13,25-09-2022 04:00:02
597,2022,Ladakh,Human Resources,1,25-09-2022 04:00:02
598,2022,Ladakh,Renewable Energy,1,25-09-2022 04:00:02
599,2022,Ladakh,Travel & Tourism,1,25-09-2022 04:00:02
600,2022,Madhya Pradesh,Advertising,5,25-09-2022 04:00:02
601,2022,Madhya Pradesh,Aeronautics Aerospace & Defence,2,25-09-2022 04:00:02
602,2022,Madhya Pradesh,Agriculture,41,25-09-2022 04:00:02
603,2022,Madhya Pradesh,AI,7,25-09-2022 04:00:02
604,2022,Madhya Pradesh,Analytics,2,25-09-2022 04:00:02
605,2022,Madhya Pradesh,Animation,1,25-09-2022 04:00:02
606,2022,Madhya Pradesh,AR VR (Augmented + Virtual Reality),3,25-09-2022 04:00:02
607,2022,Madhya Pradesh,Architecture Interior Design,6,25-09-2022 04:00:02
608,2022,Madhya Pradesh,Art & Photography,1,25-09-2022 04:00:02
609,2022,Madhya Pradesh,Automotive,22,25-09-2022 04:00:02
610,2022,Madhya Pradesh,Biotechnology,1,25-09-2022 04:00:02
611,2022,Madhya Pradesh,Chemicals,9,25-09-2022 04:00:02
612,2022,Madhya Pradesh,Computer Vision,1,25-09-2022 04:00:02
613,2022,Madhya Pradesh,Construction,30,25-09-2022 04:00:02
614,2022,Madhya Pradesh,Dating Matrimonial,1,25-09-2022 04:00:02
615,2022,Madhya Pradesh,Education,38,25-09-2022 04:00:02
616,2022,Madhya Pradesh,Enterprise Software,6,25-09-2022 04:00:02
617,2022,Madhya Pradesh,Events,3,25-09-2022 04:00:02
618,2022,Madhya Pradesh,Fashion,9,25-09-2022 04:00:02
619,2022,Madhya Pradesh,Finance Technology,17,25-09-2022 04:00:02
620,2022,Madhya Pradesh,Food & Beverages,35,25-09-2022 04:00:02
621,2022,Madhya Pradesh,Green Technology,12,25-09-2022 04:00:02
622,2022,Madhya Pradesh,Healthcare & Lifesciences,58,25-09-2022 04:00:02
623,2022,Madhya Pradesh,House-Hold Services,4,25-09-2022 04:00:02
624,2022,Madhya Pradesh,Human Resources,39,25-09-2022 04:00:02
625,2022,Madhya Pradesh,Indic Language Startups,3,25-09-2022 04:00:02
626,2022,Madhya Pradesh,Internet of Things,7,25-09-2022 04:00:02
627,2022,Madhya Pradesh,IT Services,68,25-09-2022 04:00:02
628,2022,Madhya Pradesh,Logistics,7,25-09-2022 04:00:02
629,2022,Madhya Pradesh,Marketing,10,25-09-2022 04:00:02
630,2022,Madhya Pradesh,Media & Entertainment,4,25-09-2022 04:00:02
631,2022,Madhya Pradesh,Non- Renewable Energy,9,25-09-2022 04:00:02
632,2022,Madhya Pradesh,Other Specialty Retailers,2,25-09-2022 04:00:02
633,2022,Madhya Pradesh,Others,24,25-09-2022 04:00:02
634,2022,Madhya Pradesh,Pets & Animals,1,25-09-2022 04:00:02
635,2022,Madhya Pradesh,Professional & Commercial Services,32,25-09-2022 04:00:02
636,2022,Madhya Pradesh,Real Estate,6,25-09-2022 04:00:02
637,2022,Madhya Pradesh,Renewable Energy,25,25-09-2022 04:00:02
638,2022,Madhya Pradesh,Retail,12,25-09-2022 04:00:02
639,2022,Madhya Pradesh,Robotics,4,25-09-2022 04:00:02
640,2022,Madhya Pradesh,Safety,2,25-09-2022 04:00:02
641,2022,Madhya Pradesh,Security Solutions,7,25-09-2022 04:00:02
642,2022,Madhya Pradesh,Social Impact,2,25-09-2022 04:00:02
643,2022,Madhya Pradesh,Technology Hardware,10,25-09-2022 04:00:02
644,2022,Madhya Pradesh,Telecommunication & Networking,2,25-09-2022 04:00:02
645,2022,Madhya Pradesh,Textiles & Apparel,11,25-09-2022 04:00:02
646,2022,Madhya Pradesh,Toys and Games,3,25-09-2022 04:00:02
647,2022,Madhya Pradesh,Transportation & Storage,10,25-09-2022 04:00:02
648,2022,Madhya Pradesh,Travel & Tourism,8,25-09-2022 04:00:02
649,2022,Madhya Pradesh,Waste Management,5,25-09-2022 04:00:02
650,2022,Maharashtra,Advertising,21,25-09-2022 04:00:02
651,2022,Maharashtra,Aeronautics Aerospace & Defence,33,25-09-2022 04:00:02
652,2022,Maharashtra,Agriculture,224,25-09-2022 04:00:02
653,2022,Maharashtra,AI,38,25-09-2022 04:00:02
654,2022,Maharashtra,Analytics,7,25-09-2022 04:00:02
655,2022,Maharashtra,Animation,9,25-09-2022 04:00:02
656,2022,Maharashtra,AR VR (Augmented + Virtual Reality),11,25-09-2022 04:00:02
657,2022,Maharashtra,Architecture Interior Design,21,25-09-2022 04:00:02
658,2022,Maharashtra,Art & Photography,11,25-09-2022 04:00:02
659,2022,Maharashtra,Automotive,100,25-09-2022 04:00:02
660,2022,Maharashtra,Biotechnology,10,25-09-2022 04:00:02
661,2022,Maharashtra,Chemicals,55,25-09-2022 04:00:02
662,2022,Maharashtra,Construction,145,25-09-2022 04:00:02
663,2022,Maharashtra,Dating Matrimonial,1,25-09-2022 04:00:02
664,2022,Maharashtra,Design,28,25-09-2022 04:00:02
665,2022,Maharashtra,Education,179,25-09-2022 04:00:02
666,2022,Maharashtra,Enterprise Software,54,25-09-2022 04:00:02
667,2022,Maharashtra,Events,6,25-09-2022 04:00:02
668,2022,Maharashtra,Fashion,36,25-09-2022 04:00:02
669,2022,Maharashtra,Finance Technology,150,25-09-2022 04:00:02
670,2022,Maharashtra,Food & Beverages,221,25-09-2022 04:00:02
671,2022,Maharashtra,Green Technology,69,25-09-2022 04:00:02
672,2022,Maharashtra,Healthcare & Lifesciences,336,25-09-2022 04:00:02
673,2022,Maharashtra,House-Hold Services,24,25-09-2022 04:00:02
674,2022,Maharashtra,Human Resources,89,25-09-2022 04:00:02
675,2022,Maharashtra,Indic Language Startups,11,25-09-2022 04:00:02
676,2022,Maharashtra,Internet of Things,31,25-09-2022 04:00:02
677,2022,Maharashtra,IT Services,304,25-09-2022 04:00:02
678,2022,Maharashtra,Logistics,25,25-09-2022 04:00:02
679,2022,Maharashtra,Marketing,57,25-09-2022 04:00:02
680,2022,Maharashtra,Media & Entertainment,64,25-09-2022 04:00:02
681,2022,Maharashtra,Nanotechnology,6,25-09-2022 04:00:02
682,2022,Maharashtra,Non- Renewable Energy,37,25-09-2022 04:00:02
683,2022,Maharashtra,Other Specialty Retailers,14,25-09-2022 04:00:02
684,2022,Maharashtra,Others,178,25-09-2022 04:00:02
685,2022,Maharashtra,Pets & Animals,14,25-09-2022 04:00:02
686,2022,Maharashtra,Professional & Commercial Services,177,25-09-2022 04:00:02
687,2022,Maharashtra,Real Estate,29,25-09-2022 04:00:02
688,2022,Maharashtra,Renewable Energy,81,25-09-2022 04:00:02
689,2022,Maharashtra,Retail,64,25-09-2022 04:00:02
690,2022,Maharashtra,Robotics,13,25-09-2022 04:00:02
691,2022,Maharashtra,Safety,13,25-09-2022 04:00:02
692,2022,Maharashtra,Security Solutions,21,25-09-2022 04:00:02
693,2022,Maharashtra,Social Impact,13,25-09-2022 04:00:02
694,2022,Maharashtra,Social Network,16,25-09-2022 04:00:02
695,2022,Maharashtra,Sports,21,25-09-2022 04:00:02
696,2022,Maharashtra,Technology Hardware,120,25-09-2022 04:00:02
697,2022,Maharashtra,Telecommunication & Networking,26,25-09-2022 04:00:02
698,2022,Maharashtra,Textiles & Apparel,43,25-09-2022 04:00:02
699,2022,Maharashtra,Toys and Games,13,25-09-2022 04:00:02
700,2022,Maharashtra,Transportation & Storage,55,25-09-2022 04:00:02
701,2022,Maharashtra,Travel & Tourism,28,25-09-2022 04:00:02
702,2022,Maharashtra,Waste Management,42,25-09-2022 04:00:02
703,2022,Manipur,Agriculture,5,25-09-2022 04:00:02
704,2022,Manipur,Construction,3,25-09-2022 04:00:02
705,2022,Manipur,Education,3,25-09-2022 04:00:02
706,2022,Manipur,Finance Technology,1,25-09-2022 04:00:02
707,2022,Manipur,Food & Beverages,2,25-09-2022 04:00:02
708,2022,Manipur,Green Technology,1,25-09-2022 04:00:02
709,2022,Manipur,IT Services,2,25-09-2022 04:00:02
710,2022,Manipur,Media & Entertainment,1,25-09-2022 04:00:02
711,2022,Manipur,Professional & Commercial Services,3,25-09-2022 04:00:02
712,2022,Manipur,Renewable Energy,1,25-09-2022 04:00:02
713,2022,Manipur,Technology Hardware,1,25-09-2022 04:00:02
714,2022,Meghalaya,AI,1,25-09-2022 04:00:02
715,2022,Meghalaya,Enterprise Software,1,25-09-2022 04:00:02
716,2022,Meghalaya,IT Services,1,25-09-2022 04:00:02
717,2022,Meghalaya,Others,1,25-09-2022 04:00:02
718,2022,Meghalaya,Retail,1,25-09-2022 04:00:02
719,2022,Meghalaya,Social Network,1,25-09-2022 04:00:02
720,2022,Meghalaya,Textiles & Apparel,1,25-09-2022 04:00:02
721,2022,Meghalaya,Transportation & Storage,1,25-09-2022 04:00:02
722,2022,Meghalaya,Travel & Tourism,1,25-09-2022 04:00:02
723,2022,Mizoram,Agriculture,1,25-09-2022 04:00:02
724,2022,Mizoram,Fashion,1,25-09-2022 04:00:02
725,2022,Mizoram,Healthcare & Lifesciences,1,25-09-2022 04:00:02
726,2022,Mizoram,IT Services,1,25-09-2022 04:00:02
727,2022,Mizoram,Marketing,1,25-09-2022 04:00:02
728,2022,Nagaland,Construction,1,25-09-2022 04:00:02
729,2022,Nagaland,Healthcare & Lifesciences,1,25-09-2022 04:00:02
730,2022,Nagaland,IT Services,1,25-09-2022 04:00:02
731,2022,Odisha,Aeronautics Aerospace & Defence,2,25-09-2022 04:00:02
732,2022,Odisha,Agriculture,20,25-09-2022 04:00:02
733,2022,Odisha,AI,3,25-09-2022 04:00:02
734,2022,Odisha,AR VR (Augmented + Virtual Reality),2,25-09-2022 04:00:02
735,2022,Odisha,Architecture Interior Design,2,25-09-2022 04:00:02
736,2022,Odisha,Art & Photography,3,25-09-2022 04:00:02
737,2022,Odisha,Automotive,5,25-09-2022 04:00:02
738,2022,Odisha,Biotechnology,4,25-09-2022 04:00:02
739,2022,Odisha,Chemicals,4,25-09-2022 04:00:02
740,2022,Odisha,Computer Vision,1,25-09-2022 04:00:02
741,2022,Odisha,Construction,17,25-09-2022 04:00:02
742,2022,Odisha,Dating Matrimonial,1,25-09-2022 04:00:02
743,2022,Odisha,Design,1,25-09-2022 04:00:02
744,2022,Odisha,Education,26,25-09-2022 04:00:02
745,2022,Odisha,Enterprise Software,4,25-09-2022 04:00:02
746,2022,Odisha,Events,1,25-09-2022 04:00:02
747,2022,Odisha,Fashion,2,25-09-2022 04:00:02
748,2022,Odisha,Finance Technology,8,25-09-2022 04:00:02
749,2022,Odisha,Food & Beverages,15,25-09-2022 04:00:02
750,2022,Odisha,Green Technology,6,25-09-2022 04:00:02
751,2022,Odisha,Healthcare & Lifesciences,31,25-09-2022 04:00:02
752,2022,Odisha,House-Hold Services,5,25-09-2022 04:00:02
753,2022,Odisha,Human Resources,3,25-09-2022 04:00:02
754,2022,Odisha,Internet of Things,4,25-09-2022 04:00:02
755,2022,Odisha,IT Services,37,25-09-2022 04:00:02
756,2022,Odisha,Logistics,2,25-09-2022 04:00:02
757,2022,Odisha,Marketing,6,25-09-2022 04:00:02
758,2022,Odisha,Media & Entertainment,5,25-09-2022 04:00:02
759,2022,Odisha,Non- Renewable Energy,8,25-09-2022 04:00:02
760,2022,Odisha,Others,18,25-09-2022 04:00:02
761,2022,Odisha,Professional & Commercial Services,9,25-09-2022 04:00:02
762,2022,Odisha,Real Estate,2,25-09-2022 04:00:02
763,2022,Odisha,Renewable Energy,13,25-09-2022 04:00:02
764,2022,Odisha,Retail,7,25-09-2022 04:00:02
765,2022,Odisha,Robotics,3,25-09-2022 04:00:02
766,2022,Odisha,Security Solutions,4,25-09-2022 04:00:02
767,2022,Odisha,Social Impact,1,25-09-2022 04:00:02
768,2022,Odisha,Social Network,1,25-09-2022 04:00:02
769,2022,Odisha,Technology Hardware,6,25-09-2022 04:00:02
770,2022,Odisha,Telecommunication & Networking,1,25-09-2022 04:00:02
771,2022,Odisha,Textiles & Apparel,3,25-09-2022 04:00:02
772,2022,Odisha,Toys and Games,1,25-09-2022 04:00:02
773,2022,Odisha,Transportation & Storage,4,25-09-2022 04:00:02
774,2022,Odisha,Travel & Tourism,4,25-09-2022 04:00:02
